TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3
Polygon,555636644,555636644,1,Reserva Particular Do Patrimônio Natural Paraíso I,Reserva Particular Do Patrimônio Natural Paraíso I,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,0.594987048655542,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636643,555636643,1,Área De Proteção Ambiental De Guadalupe,Área De Proteção Ambiental De Guadalupe,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,1,0,131.504512430963,0,442.026652112039,Not Reported,0,Designated,1997,Sub-national ministry or agency,Not Reported,Agência Estadual do Meio Ambiente de Pernambuco,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636627,555636627,1,Reserva Particular Do Patrimônio Natural Stanislas Pryl/Mico-Leão-Da-Cara-Dourada,Reserva Particular Do Patrimônio Natural Stanislas Pryl/Mico-Leão-Da-Cara-Dourada,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,4.20937720596581,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636626,555636626,1,Refúgio De Vida Silvestre Do Arquipélago De Alcatrazes,Refúgio De Vida Silvestre Do Arquipélago De Alcatrazes,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,2,0,675.955489342046,0,677.696642675518,Not Reported,0,Designated,2016,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,351799,351799,1,Reserva Extrativista Marinha De Gurupi-Piriá,Reserva Extrativista Marinha De Gurupi-Piriá,Reserva Extrativista,Extractive Reserve,National,VI,Not Applicable,1,0,296.687544287242,727.899284959,732.802582386457,Not Reported,0,Designated,2005,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-PA,BRA,BRA
Polygon,4891,4891,1,Estação Ecológica Do Jari,Estação Ecológica Do Jari,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,0,0,0,2310.78985076,2326.66731591075,Not Applicable,0,Designated,1982,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-AP,BRA,BRA
Polygon,19762,19762,1,Parque Nacional Do Monte Roraima,Parque Nacional Do Monte Roraima,Parque,Park,National,II,Not Applicable,0,0,0,1167.48106333,1175.26819496766,Not Applicable,0,Designated,1989,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-RR,BRA,BRA
Polygon,555636642,555636642,1,Área De Proteção Ambiental De Santa Cruz,Área De Proteção Ambiental De Santa Cruz,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,1,0,161.878945563839,0,390.008815434329,Not Reported,0,Designated,2008,Sub-national ministry or agency,Not Reported,Agência Estadual do Meio Ambiente de Pernambuco,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636601,555636601,1,Refúgio De Vida Silvestre Municipal Das Serras De Maricá,Refúgio De Vida Silvestre Municipal Das Serras De Maricá,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,1,0,0.404437562007016,0,89.9733226664309,Not Reported,0,Designated,2011,Sub-national ministry or agency,Not Reported,Subsecretaria de Meio Ambiente de Maricá - RJ,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636640,555636640,1,Reserva De Desenvolvimento Sustentavel Puranga Conquista,Reserva De Desenvolvimento Sustentavel Puranga Conquista,Reserva de Desenvolvimento Sustentável,Sustainable Development Reserve,National,Not Reported,Not Applicable,0,0,0,0,866.047419989344,Not Applicable,0,Designated,2014,Sub-national ministry or agency,Not Reported,Secretaria de Estado do Meio Ambiente do Amazonas,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636639,555636639,1,Reserva De Desenvolvimento Sustentável Campo Das Mangabas,Reserva De Desenvolvimento Sustentável Campo Das Mangabas,Reserva de Desenvolvimento Sustentável,Sustainable Development Reserve,National,Not Reported,Not Applicable,0,0,0.411175227380745,0,71.0124438793218,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Reported,Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636638,555636638,1,Reserva Particular Do Patrimônio Natural Lembrança II,Reserva Particular Do Patrimônio Natural Lembrança Ii,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,0.364449298468766,Not Applicable,0,Designated,2014,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636637,555636637,1,Reserva Particular Do Patrimônio Natural Fazenda Do Cahy,Reserva Particular Do Patrimônio Natural Fazenda Do Cahy,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,1,0,0.0932384374631539,0,0.838128707645724,Not Reported,0,Designated,2014,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636625,555636625,1,Área De Proteção Ambiental De Setiba,Área De Proteção Ambiental De Setiba,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,1,0,73.5381491135513,0,125.392434048522,Not Reported,0,Designated,1994,Sub-national ministry or agency,Not Reported,Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636624,555636624,1,Reserva Particular Do Patrimônio Natural Demuner,Reserva Particular Do Patrimônio Natural Demuner,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,0.809086393204549,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636600,555636600,1,Área De Relevante Interesse Ecológico Das Águas Emendadas Dos Inhamuns,Área De Relevante Interesse Ecológico Das Águas Emendadas Dos Inhamuns,Área de Relevante Interesse Ecológico,Area of Relevant Ecological Interest,National,Not Reported,Not Applicable,0,0,0,0,4.09908131915709,Not Applicable,0,Designated,2014,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente do Ceará,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636623,555636623,1,Reserva Particular Do Patrimônio Natural Pilar,Reserva Particular Do Patrimônio Natural Pilar,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,2.51667893845212,Not Applicable,0,Designated,2013,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636599,555636599,1,Reserva De Desenvolvimento Sustentável Vitória De Souzel,Reserva De Desenvolvimento Sustentável Vitória De Souzel,Reserva de Desenvolvimento Sustentável,Sustainable Development Reserve,National,Not Reported,Not Applicable,0,0,0,0,231.226144589274,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Reported,Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,351725,351725,1,Reserva Extrativista Marinha Arraial Do Cabo,Reserva Extrativista Marinha Arraial Do Cabo,Reserva Extrativista,Extractive Reserve,National,VI,Not Applicable,2,0,500.980796973668,516.773858042,518.918474599892,Not Reported,0,Designated,1997,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555636622,555636622,1,Área De Proteção Ambiental De São Bento,Área De Proteção Ambiental De São Bento,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,0,7.70315806743146,Not Applicable,0,Designated,1997,Sub-national ministry or agency,Not Reported,"Secretaria Municipal de Meio Ambiente, Agricultura e Abastecimento de Duque de Caxias - RJ",Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636621,555636621,1,Refúgio De Vida Silvestre Padre Sérgio Tonetto,Refúgio De Vida Silvestre Padre Sérgio Tonetto,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,0,3.41162774066971,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Reported,Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636620,555636620,1,Monumento Natural Municipal Da Floresta,Monumento Natural Municipal Da Floresta,Monumento Natural,Natural Monument,National,Not Reported,Not Applicable,0,0,0,0,12.764771961801,Not Applicable,0,Designated,2017,Sub-national ministry or agency,Not Reported,Secretaria Municipal do Ambiente de Itaperuna - RJ,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636619,555636619,1,Reserva Particular Do Patrimônio Natural Dois Irmãos,Reserva Particular Do Patrimônio Natural Dois Irmãos,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,0.0215980266318206,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Reported,Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636618,555636618,1,Refúgio De Vida Silvestre Mata São João Da Várzea,Refúgio De Vida Silvestre Mata São João Da Várzea,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,0,0.66058494507658,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Reported,Agência Estadual do Meio Ambiente de Pernambuco,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636598,555636598,1,Reserva Particular Do Patrimônio Natural Jacutinga,Reserva Particular Do Patrimônio Natural Jacutinga,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,0.154380446028505,Not Applicable,0,Designated,2014,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,69,69,1,Parque Nacional De Caparao,Parque Nacional De Caparao,Parque,Park,National,II,Not Applicable,0,0,0,317.629344634,319.2455540924,Not Applicable,0,Designated,1961,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-ES,BRA,BRA
Polygon,351736,351736,1,Parque Nacional Das Sempre Vivas,Parque Nacional Das Sempre Vivas,Parque,Park,National,II,Not Applicable,0,0,0,1241.54846731,1248.3422553887,Not Applicable,0,Designated,2002,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555636617,555636617,1,Parque Estadual Serra Da Boa Esperança,Parque Estadual Serra Da Boa Esperança,Parque,Park,National,Not Reported,Not Applicable,0,0,0,0,59.0698694915996,Not Applicable,0,Designated,2007,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636616,555636616,1,Refúgio Da Vida Silvestre Mata Do Toró,Refúgio Da Vida Silvestre Mata Do Toró,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,0,0.824962977486507,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Reported,Agência Estadual do Meio Ambiente de Pernambuco,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636615,555636615,1,Apa Mata Do Iguatemí,Apa Mata Do Iguatemí,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,0,0.298341383488632,Not Applicable,0,Designated,1993,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636614,555636614,1,Reserva Biológica Das Capivaras,Reserva Biológica Das Capivaras,Reserva Biológica,Biological Reserve,National,Not Reported,Not Applicable,0,0,0,0,0.640280245033053,Not Applicable,0,Designated,2001,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente - Três Lagoas/MS,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636613,555636613,1,Reserva Particular Do Patrimônio Natural Reserva Vitória Primavera,Reserva Particular Do Patrimônio Natural Reserva Vitória Primavera,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,0.0893860623323445,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636612,555636612,1,Refúgio Da Vida Silvestre Mata Do Engenho Uchôa,Refúgio Da Vida Silvestre Mata Do Engenho Uchôa,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,0,1.78433653098278,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Reported,Agência Estadual do Meio Ambiente de Pernambuco,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636611,555636611,1,Reserva Particular Do Patrimônio Natural Dom Pedro,Reserva Particular Do Patrimônio Natural Dom Pedro,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,0.033468318584899,Not Applicable,0,Designated,2013,Sub-national ministry or agency,Not Reported,Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636610,555636610,1,Reserva Particular Do Patrimônio Natural Três Morenas,Reserva Particular Do Patrimônio Natural Três Morenas,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,0.356723995376237,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636609,555636609,1,Área De Proteção Ambiental  Trizidela De Uso Sustentável,Área De Proteção Ambiental  Trizidela De Uso Sustentável,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,0,0.262795461386659,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Reported,"Secretaria Municipal de Meio Ambiente, Finanças e Planejamento de Codó - MA",Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636608,555636608,1,Parque Natural Municipal Dos Morros,Parque Natural Municipal Dos Morros,Parque,Park,National,Not Reported,Not Applicable,0,0,0,0,1.51946750331848,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente de Santa Maria - RS,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636607,555636607,1,Parque Natural Municipal De Conceição Da Barra,Parque Natural Municipal De Conceição Da Barra,Parque,Park,National,Not Reported,Not Applicable,1,0,0.00828130706534145,0,0.0607527505003479,Not Reported,0,Designated,2015,Sub-national ministry or agency,Not Reported,Prefeitura Municipal de Conceição da Barra - ES,Not Reported,State Verified,1802,Not Reported,BRA,BRA
